filename,raw_filename,source_sheet,group,asset_type,raw_width,raw_height,unity_ready_width,unity_ready_height,suggested_unity_folder,suggested_ppu,notes
nature_prop_022.png,nature_prop_022_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,125,103,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_023.png,nature_prop_023_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,107,98,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_024.png,nature_prop_024_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,89,104,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_025.png,nature_prop_025_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,78,98,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
nature_prop_026.png,nature_prop_026_raw.png,pixel_garden_foliage_sprite_sheet.png,props_nature,prop,129,92,32,32,Assets/Art/Map/Props/Nature,32,"Trees, bushes, hedges, grass tufts, flowers"
town_prop_001.png,town_prop_001_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,78,213,32,96,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_002.png,town_prop_002_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,75,208,32,96,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_003.png,town_prop_003_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,75,217,32,96,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_004.png,town_prop_004_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,87,209,32,96,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_005.png,town_prop_005_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,100,191,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_006.png,town_prop_006_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,126,202,64,96,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_007.png,town_prop_007_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,112,187,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_008.png,town_prop_008_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,83,142,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_009.png,town_prop_009_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,67,150,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_010.png,town_prop_010_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,97,135,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_011.png,town_prop_011_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,95,136,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_012.png,town_prop_012_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,69,146,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_013.png,town_prop_013_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,65,134,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_014.png,town_prop_014_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,107,127,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_015.png,town_prop_015_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,65,118,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_016.png,town_prop_016_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,85,116,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_017.png,town_prop_017_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,132,151,64,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_018.png,town_prop_018_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,203,130,96,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_019.png,town_prop_019_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,108,126,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_020.png,town_prop_020_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,175,114,64,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_021.png,town_prop_021_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,133,86,64,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_022.png,town_prop_022_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,101,83,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_023.png,town_prop_023_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,60,109,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_024.png,town_prop_024_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,58,105,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_025.png,town_prop_025_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,56,104,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_026.png,town_prop_026_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,87,124,32,64,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_027.png,town_prop_027_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,54,95,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_028.png,town_prop_028_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,54,91,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_029.png,town_prop_029_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,61,92,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_030.png,town_prop_030_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,75,92,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_031.png,town_prop_031_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,62,73,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_032.png,town_prop_032_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,107,89,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_033.png,town_prop_033_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,112,96,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_034.png,town_prop_034_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,107,105,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_035.png,town_prop_035_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,125,105,64,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_036.png,town_prop_036_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,84,61,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_037.png,town_prop_037_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,145,82,64,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
town_prop_038.png,town_prop_038_raw.png,retro_street_furniture_and_props_assets.png,props_town,prop,100,92,32,32,Assets/Art/Map/Props/Town,32,"Street lamps, signboards, benches, bollards, crates, drains, small rocks"
